id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49713952,Junior Suite King | MX Grand Suites,67124633,Mery,,Cuauhtémoc,19.42767,-99.17339,Private room,2034,1,0,,,6,363,0,
49714705,Single bed rooms green&beautiful Olympic Village,400954912,Hugo Alberto,,Tlalpan,19.29725,-99.18675,Private room,350,1,0,,,1,178,0,
49715955,Hermoso Depto 3 recamaras. Totalmente Equipado.,281490223,Cesar,,Azcapotzalco,19.47258,-99.16028,Entire home/apt,1100,3,23,2022-12-09,1.80,1,355,20,
49372317,! UN PEDACITO DE HOGAR EN CDMX! DEPA COMPARTIDO,398242280,Alberto,,Cuauhtémoc,19.423716,-99.142693,Shared room,779,1,22,2022-12-04,1.12,1,365,15,
49379591,Aristocratic feeling - Architect designed flat,320270772,Nelly,,Miguel Hidalgo,19.43062,-99.20405,Entire home/apt,1600,15,1,2021-05-15,0.05,1,0,0,
49539939,VH | Cerca Antara | 3 rec + gym | 10,22758914,Raquel,,Miguel Hidalgo,19.438118,-99.201622,Entire home/apt,2958,1,40,2022-12-19,2.01,92,364,13,
49380146,Suite en Av. Santa Fe (baño propio).,3047298,Erika,,Cuajimalpa de Morelos,19.36032,-99.26819,Private room,450,3,0,,,5,68,0,
49717369,Grandioso depa en la mejor ubicación,23382111,Gerardo,,Cuauhtémoc,19.42531,-99.15762,Entire home/apt,1349,1,31,2022-12-12,1.70,25,275,23,
49543680,Culiacán 102 para roomies,399448790,Alejandro,,Cuauhtémoc,19.40375,-99.17098,Private room,700,3,2,2021-11-09,0.14,1,27,0,
49728135,H7 Estudio privado a 200 Mt del Aeropuerto CDMX T1,86719656,Israel,,Venustiano Carranza,19.43806,-99.07891,Entire home/apt,390,1,217,2022-12-14,10.96,10,165,141,
49545284,Departamento  en planta baja,189035048,Isabel,,Cuauhtémoc,19.44772,-99.14237,Private room,350,1,2,2022-09-16,0.54,1,355,2,
49730658,"Increíble Lofh 
 vista , ventilación iluminación",360708517,Laura,,Miguel Hidalgo,19.40357,-99.23582,Entire home/apt,1200,2,0,,,1,358,0,
49730718,Rio Duero 51,96351388,Carlos Ivan,,Cuauhtémoc,19.42696,-99.17236,Entire home/apt,1164,1,3,2021-05-23,0.15,1,0,0,
49381800,Apt in the HOTTEST spot CONDESA. 4pax,390967558,Condesa,,Cuauhtémoc,19.41368,-99.17364,Entire home/apt,934,1,32,2022-10-31,1.62,10,94,21,
49548548,"Recamara , entrada independiente, zona  hospitales",120295087,Gerardo,,Tlalpan,19.2988,-99.16491,Entire home/apt,350,2,0,,,1,0,0,
49730811,Mini Loft near to Coyoacán center (home office),401077837,Nicolás,,Coyoacán,19.34715,-99.15825,Private room,768,2,48,2022-12-12,4.24,1,351,48,
49731067,Location + Roof Garden + 3br | New Apartment,10764020,Mr. W,,Cuauhtémoc,19.41586,-99.16458,Entire home/apt,4852,1,53,2022-12-23,3.12,231,327,44,
49550724,CASA CON ROOF GARDEN PRIVADO EN LA ROMA,2311474,Julio Y Lucía,,Cuauhtémoc,19.410101,-99.165733,Entire home/apt,1821,1,68,2022-12-28,3.76,2,206,44,
49732076,RoNo Fresh Choice | Roma 2BR | Balcony,10764020,Mr. W,,Cuauhtémoc,19.4219,-99.16379,Entire home/apt,3008,1,5,2022-08-28,0.25,231,254,1,
49384450,Beautiful 2 bedrooms City Center apartment,391129307,Rodrigo,,Cuauhtémoc,19.43889,-99.16005,Entire home/apt,1500,4,10,2022-06-25,0.50,1,126,3,
49385032,Mini casita independiente en Coyoacán,46403005,Sonia & Israel,,Coyoacán,19.35621,-99.16621,Entire home/apt,972,7,8,2022-12-19,0.44,3,303,5,
49387056,802 beautiful apartment & amazing view Roma Norte,193333392,Sandra,,Cuauhtémoc,19.42142,-99.15533,Entire home/apt,1300,2,30,2022-12-18,1.57,13,176,21,
49551691,"Acogedor loft, en el corazón de La Condesa",8305381,Rodrigo,,Cuauhtémoc,19.4106,-99.17082,Entire home/apt,1844,1,25,2022-12-06,1.29,5,336,20,
49732382,"Beautiful PH !!, in the heart of Rome",397375258,Alejandra,,Cuauhtémoc,19.42006,-99.15725,Entire home/apt,1443,2,39,2022-12-23,2.01,7,66,33,
49551815,Loft acogedor con balcón/ No estacionamiento,399749981,Ivonne,,Iztacalco,19.38456,-99.1336,Entire home/apt,509,2,59,2022-12-03,2.95,2,342,38,
49734229,Mr. W | Condesa Top Choice | 3BR,10764020,Mr. W,,Cuauhtémoc,19.41456,-99.1753,Entire home/apt,3882,1,33,2022-11-27,1.78,231,346,23,
49734909,"Modern Loft Paseo de la Reforma, rooftop alberca!",376190425,Alexis,,Cuauhtémoc,19.43398,-99.15341,Entire home/apt,1331,2,28,2022-12-11,1.80,2,77,27,
49387349,Perfecto Departamento en el centro de la CDMx,102712668,Adriana,,Cuauhtémoc,19.43549,-99.14367,Entire home/apt,1200,3,50,2022-12-14,2.53,1,315,30,
49552781,Golden Choice | 3BR | Roma Norte,10764020,Mr. W,,Cuauhtémoc,19.41727,-99.16408,Entire home/apt,4938,1,41,2022-11-27,2.12,231,320,23,
49557740,"A comfortable stay, 5 minutes of the aeropuert T1",244422520,Ivonne,,Venustiano Carranza,19.44162,-99.08788,Entire home/apt,440,1,56,2022-12-08,2.80,7,362,27,
49387382,Luxury building at Historic Center+pool 2BD&2BTH-2,4362310,Aarón,,Cuauhtémoc,19.434219,-99.14566,Entire home/apt,1203,2,46,2022-12-19,2.30,27,361,31,
49387632,"""Cozy apartment, very well located and safe""",397375258,Alejandra,,Cuauhtémoc,19.4198,-99.15736,Entire home/apt,1307,1,54,2022-12-23,2.66,7,57,34,
49736543,Excelente apartamento a 5 minutos de Polanco,52343635,Erick,,Miguel Hidalgo,19.44338,-99.18596,Entire home/apt,1186,1,60,2022-12-23,3.07,2,88,46,
49563842,Amplio apartamento 3 recámaras en Condesa,65106267,Gumaro,,Cuauhtémoc,19.40703,-99.17269,Entire home/apt,873,7,1,2022-02-26,0.10,1,304,1,
49738534,Amazing & exclusive loft at Condesa,34037742,Gustavo,,Cuauhtémoc,19.41908,-99.17302,Entire home/apt,1100,1,90,2022-12-11,4.55,13,168,56,
49390372,Happy place close to WTC,25823232,Leslie,,Benito Juárez,19.39463,-99.17029,Private room,350,1,6,2022-10-30,2.07,1,151,6,
49564972,Departamento Contadero vista Santa Fe,399834654,Ana Luisa,,Cuajimalpa de Morelos,19.35536,-99.28621,Entire home/apt,1200,2,2,2021-05-29,0.10,1,364,0,
49400584,Cozy - Airport Nearby - easy transportation,150875601,Gary,,Iztacalco,19.40254,-99.07303,Shared room,780,7,0,,,1,362,0,
49740509,Chill Spot with hammock,41677191,Chuy,,Cuauhtémoc,19.41836,-99.14613,Private room,267,1,19,2022-12-20,0.96,1,71,12,
49749794,Elígenos! Depa remodelado en Santa María la Ribera,107600256,Roxana,,Cuauhtémoc,19.45075,-99.15639,Entire home/apt,1157,2,38,2022-12-11,2.28,8,356,30,
49566488,Increible Departamento en Santa Fe Peninsula Tower,17942403,Mauricio,,Cuajimalpa de Morelos,19.35737,-99.27534,Entire home/apt,1500,2,3,2021-07-25,0.16,2,38,0,
49405762,departamento acogedor,86503468,Ruben,,Miguel Hidalgo,19.44206,-99.20087,Entire home/apt,1514,2,14,2022-10-28,0.73,1,363,8,
49406092,Hermosa recamara en el corazón de la condesa,55029267,Susana,,Cuauhtémoc,19.41176,-99.16659,Private room,600,5,12,2022-06-06,0.85,2,0,9,
49567881,Middle Size Apartments at the Paris 10 Apartments,1364085,David,,Cuauhtémoc,19.43485,-99.15652,Entire home/apt,500,15,10,2022-10-31,0.55,16,365,8,
49570562,Habitación de lujo en Av. Santa Fe,3047298,Erika,,Cuajimalpa de Morelos,19.36119,-99.26854,Private room,744,2,1,2021-07-18,0.06,5,44,0,
49816356,Shared Room,207240505,Luis,,Cuauhtémoc,19.46279,-99.14545,Shared room,200,28,2,2021-09-30,0.11,81,365,0,
49752043,Cómodo y práctico loft en Parques Polanco,54268743,Amalia,,Miguel Hidalgo,19.43979,-99.18489,Entire home/apt,1100,4,25,2022-04-04,1.29,1,0,7,
49570740,Condesa Charm,1267794,Angel,,Cuauhtémoc,19.41093,-99.17417,Entire home/apt,2432,4,13,2022-11-21,0.74,1,361,9,
49752099,Cuarto Bonito,361972541,Elia,,Gustavo A. Madero,19.46658,-99.12423,Private room,1429,1,1,2022-10-31,0.50,1,365,1,
49757942,Amazing Cozy Apartment Polanco Area,34037742,Gustavo,,Miguel Hidalgo,19.43044,-99.17502,Entire home/apt,1161,1,19,2022-12-11,0.98,13,176,14,
49817362,Shared Room,207240505,Luis,,Cuauhtémoc,19.4595,-99.14834,Shared room,199,28,1,2021-09-06,0.06,81,365,0,
49818479,Private Room,207240505,Luis,,Cuauhtémoc,19.46153,-99.14713,Private room,299,7,7,2022-07-31,0.39,81,362,4,
49570785,"Departamento bien ubicado, modesto, cómodo, seguro",311676468,Jesus,,Cuauhtémoc,19.44965,-99.15305,Entire home/apt,676,2,42,2022-12-13,2.10,1,72,31,
49822183,"Full apartment, 2 bedrooms, 10 min from Coyoacán",291193127,Ruth,,Benito Juárez,19.36482,-99.16031,Entire home/apt,1068,1,8,2022-12-18,0.45,3,359,6,
49571975,Departamento enfrente de Gran Sur,123609459,Octavio,,Tlalpan,19.30002,-99.16697,Entire home/apt,250,1,10,2021-09-17,0.52,7,362,0,
49824315,Amplio departamento Col. Roma cerca parque México,245618000,Alejandra,,Cuauhtémoc,19.41173,-99.16512,Entire home/apt,2816,1,94,2022-12-26,4.76,75,66,53,
49758473,Suit con excelente vista cerca de centro histórico,182841358,Alberto,,Cuauhtémoc,19.42063,-99.13475,Entire home/apt,725,1,49,2022-12-04,2.59,2,314,34,
49758628,Spacious & Cozy (Room · 1) Casa Lola Polanco ॐ,212697940,José Miguel,,Miguel Hidalgo,19.4366,-99.18972,Private room,1067,1,4,2022-12-11,2.00,2,266,4,
49758675,"Hermosa casa recién remodelada .
Jardín y terraza",100429275,Iliana,,Álvaro Obregón,19.33477,-99.27386,Private room,900,7,0,,,5,316,0,
49758765,Experience Mexico City | CoWorking Space + Terrace,385520519,Yosef,,Cuauhtémoc,19.41155,-99.17483,Private room,485,1,32,2022-12-12,1.78,11,237,20,
49573100,2BEDROOMS AMAZING VIEWS LA MEXICANA DESIGN CONDO,24777037,Jorge,,Cuajimalpa de Morelos,19.35689,-99.27612,Entire home/apt,4563,1,4,2021-07-09,0.20,1,87,0,
49759733,Depa Encantador en el corazón de la Condesa,237964714,Gladys,,Cuauhtémoc,19.41242,-99.17074,Entire home/apt,974,2,88,2022-12-06,4.55,3,117,72,
49761795,Habitación compartida al Sur de la CDMX,51452913,Jose,,Tlalpan,19.29948,-99.164,Shared room,350,1,1,2021-06-01,0.05,1,87,0,
49831538,Cozy apartment in Colonia Roma next to park España,4881014,Karla,,Cuauhtémoc,19.41669,-99.17252,Entire home/apt,1214,2,49,2022-12-04,2.91,1,135,39,
49574621,"Espacio 9, 10 y 12 en Ciudad de México",241037466,Clara,,Iztapalapa,19.29858,-99.07425,Private room,2400,1,0,,,6,365,0,
49587017,Penthouse with private rooftop in Mexico City,61301727,Mara,,Álvaro Obregón,19.40086,-99.19214,Entire home/apt,1136,1,16,2022-11-27,1.61,1,198,16,
49834851,Apartment for rent World Trade Center,146883525,Alheli,,Álvaro Obregón,19.38982,-99.18986,Private room,972,7,0,,,2,365,0,
49839558,"""La Guayaba"", terraza estudio",33621065,Tonatiuh,,Cuauhtémoc,19.41145,-99.17878,Entire home/apt,974,2,2,2022-12-06,1.02,7,324,2,
49770773,Centric appartment in the heart of Condesa,70386068,Mario Alberto,,Cuauhtémoc,19.41824,-99.17609,Private room,614,3,30,2022-11-29,1.56,2,25,21,
49772554,Habitación individual privada.,346898763,Diego,,Cuauhtémoc,19.43214,-99.16368,Private room,415,1,37,2022-12-18,2.10,17,364,30,
49588098,Recinto Roma: Luxury aparthotel,91371041,Patricia,,Cuauhtémoc,19.419346,-99.158051,Entire home/apt,1970,2,39,2022-12-12,2.04,1,173,20,
49772839,Mini Loft Privado Perfecto Para Trabajar Cerca CU,383977913,Beatriz,,Coyoacán,19.33665,-99.17719,Entire home/apt,459,30,8,2022-09-13,0.49,8,333,3,
49775586,"Cómodo departamento, súper bien ubicado.",51375717,Mireya,,Cuauhtémoc,19.42673,-99.15642,Entire home/apt,767,2,1,2021-10-11,0.07,3,359,0,
49776292,Private Room,207240505,Luis,,Cuauhtémoc,19.46114,-99.14817,Private room,299,7,3,2022-12-02,0.23,81,365,2,
49843106,"Amazing & cozy apartment in Amsterdam , Condesa.",16774319,María Fernanda,,Cuauhtémoc,19.41381,-99.1714,Entire home/apt,979,5,5,2022-10-26,0.26,1,364,3,
49843787,HERMOSO DEPA EN EL 🖤 DE LA CONDESA,352980026,Ximena,,Cuauhtémoc,19.41126,-99.1755,Entire home/apt,1643,3,14,2022-10-31,1.06,5,273,12,
49844041,Best Location in Condesa. Access RoofTop !,352980026,Ximena,,Cuauhtémoc,19.41134,-99.17432,Entire home/apt,1500,1,0,,,5,330,0,
49844089,DEPA CON ACCESO A ROOF EN EL💜 DE CONDESA,352980026,Ximena,,Cuauhtémoc,19.4113,-99.17539,Entire home/apt,1643,1,20,2022-10-31,1.07,5,347,10,
49589392,HABITACIONES AMUEBLADAS PARA ESTUDIANTES,400006780,Renta,,Tlalpan,19.29058,-99.1749,Private room,300,7,0,,,1,363,0,
49846475,V65 Suite 1,301428049,Vasconcelos,,Miguel Hidalgo,19.41908,-99.17856,Entire home/apt,3186,1,3,2022-05-30,0.31,16,337,3,
49849308,Casa Art Decó en Condesa cerca de Parque México,42346676,Victoria,,Cuauhtémoc,19.40774,-99.16961,Entire home/apt,3214,4,2,2022-01-08,0.14,1,143,1,
49850799,Habitación romita,64059986,Eva Polette,,Cuauhtémoc,19.41217,-99.15715,Private room,350,2,2,2022-09-15,0.12,11,37,1,
49856106,★Explore CDMX | Central Location | Rooftop Terrace,385520519,Yosef,,Cuauhtémoc,19.41303,-99.17557,Private room,485,1,52,2022-12-12,2.66,11,290,34,
49777500,Bonito y seguro depto. a la entrada de Polanco,232005107,Veronica,,Miguel Hidalgo,19.43902,-99.18406,Entire home/apt,750,5,14,2022-08-07,0.72,3,212,4,
49778181,Shared Room,207240505,Luis,,Cuauhtémoc,19.46386,-99.14554,Shared room,201,28,1,2021-08-10,0.06,81,365,0,
49778462,Habitación Privada con baño y servicios en ZonaSur,81725519,Ivonne,,Coyoacán,19.3039,-99.17289,Private room,550,1,5,2022-12-10,0.35,1,180,3,
49778987,Increíble Loft/SANITIZADO/excelente ubicación,371206470,Blanca,,Benito Juárez,19.37541,-99.18724,Entire home/apt,1629,3,12,2021-12-26,0.64,3,359,0,
49591006,PRIVATE ROOM IN GREAT APT. CLOSE TO All& SAFE AREA,104795403,David,,Benito Juárez,19.40136,-99.1479,Private room,450,1,21,2022-08-01,1.04,2,161,6,
49592138,2 BD 2 BA Apartment located in Polanco limits,61820933,Jesús,,Miguel Hidalgo,19.44134,-99.18531,Entire home/apt,1000,3,26,2022-11-27,1.33,1,87,14,
49791187,Departamento muy bien equipado en la colonia Roma.,96669686,Francisco,,Cuauhtémoc,19.42342,-99.15796,Entire home/apt,900,2,17,2022-11-04,0.87,1,105,11,
49856758,"Departamento en Condesa, excelente zona turística",58021069,Julio Héctor,,Cuauhtémoc,19.40955,-99.16859,Entire home/apt,900,1,38,2022-12-11,2.02,1,349,27,
49856811,Estudio a una cuadra de HOSPITALES Tlalpan.,10730083,Israel,,Tlalpan,19.28578,-99.16087,Entire home/apt,600,3,12,2022-10-31,0.63,7,88,4,
49593730,Casa Santiago en Ángel de la Independencia 5c,165046089,Agustín,,Cuauhtémoc,19.42745,-99.16956,Private room,386,2,70,2022-12-13,3.48,2,32,35,
49791196,Charming and fully equipped apartment,401550847,Ana Cristina,,Miguel Hidalgo,19.455803,-99.211197,Entire home/apt,1360,2,71,2022-12-19,3.81,1,250,45,
49596414,Habitación con balcón y baño privado en Coyoacán,213006754,Vania,,Coyoacán,19.35173,-99.14754,Private room,380,1,55,2022-12-12,2.77,2,351,48,
49793058,Instagramable floor-through near Reforma + Balcony,19753224,Javier,,Cuauhtémoc,19.4281,-99.17102,Entire home/apt,3108,1,57,2022-11-22,2.91,21,137,37,
49857132,Suites Anzures 7,40243564,Christian,,Miguel Hidalgo,19.43327,-99.17658,Private room,414,2,22,2022-12-27,1.13,8,360,19,
49597235,"Factura, a cuadras de torre de PEMEX y CFE",213009734,Jorge Alfonso,,Miguel Hidalgo,19.43975,-99.16939,Entire home/apt,1100,10,0,,,1,364,0,
49858472,Departamento cerca del  aeropuerto.,402089145,Alma Delia,,Venustiano Carranza,19.42373,-99.10353,Entire home/apt,950,1,19,2022-01-23,0.98,1,0,3,
49794588,"Cozy & Private Room in Roma Norte
Ideal Location",400820087,Miguel,,Cuauhtémoc,19.42127,-99.15722,Private room,582,2,0,,,1,346,0,
49608107,Acogedora habitación I en Casa Fiori / Chapultepec,370148909,Itzel,,Miguel Hidalgo,19.41481,-99.1806,Private room,490,1,103,2022-12-15,5.31,5,318,60,
49859341,HOSP20NOV/JACUZZI/WIFI/CLEANING/COYOACAN/WTC/ROMA,318062329,Alba,,Benito Juárez,19.38249,-99.1666,Entire home/apt,1400,2,0,,,10,101,0,
49615140,Amplia y cómoda habitación privada cerca de UNAM,100505128,Lucero,,Coyoacán,19.30384,-99.17978,Private room,400,3,8,2022-11-01,0.42,1,354,6,
49859931,La casa de Lou,218319845,Lou,,Miguel Hidalgo,19.40097,-99.17473,Private room,400,1,0,,,2,363,0,
49859990,Loft  Arquimedes 101,26483699,Ana,,Miguel Hidalgo,19.43648,-99.1899,Entire home/apt,1600,2,2,2021-10-13,0.12,11,333,0,
49860439,Loft Arquímedes 107,26483699,Ana,,Miguel Hidalgo,19.43691,-99.19007,Entire home/apt,1300,2,15,2022-11-30,0.89,11,325,13,
49796212,NO SHARING CHEAP EQUIPPED LOFT W/ FULL PRIVATE BA,401592969,Isabel,,Cuauhtémoc,19.45321,-99.13881,Entire home/apt,208,3,32,2022-11-13,1.72,2,273,16,
49796244,Linda casa recién remodelada,100429275,Iliana,,Álvaro Obregón,19.3345,-99.27358,Entire home/apt,3000,1,0,,,5,365,0,
49615762,Artsy flat /2 BR / Condesa / Best Location,38518146,Alejandra,,Cuauhtémoc,19.41245,-99.16842,Entire home/apt,2800,2,6,2022-11-20,0.66,3,318,6,
49796958,Acogedor Departamento Todo Equipado Cerca UNAM,383977913,Beatriz,,Coyoacán,19.33641,-99.17727,Entire home/apt,595,7,6,2022-12-10,0.37,8,94,3,
49861383,Loft Arquímedes 201,26483699,Ana,,Miguel Hidalgo,19.43486,-99.19154,Entire home/apt,1600,2,5,2022-10-31,0.26,11,361,3,
49617174,Departamento super céntrico! Cerca de todo!,56255580,Wendy,,Cuauhtémoc,19.404793,-99.149132,Entire home/apt,500,10,4,2021-12-05,0.22,1,26,0,
49864606,Departamento. A lado de museo sumaya y plaza Carso,402151893,Lilia,,Miguel Hidalgo,19.44383,-99.20237,Entire home/apt,1800,1,3,2022-05-02,0.34,1,354,3,
49797740,Wake up to Sweeping City Views at a Stylish Haven,19753224,Javier,,Cuauhtémoc,19.43384,-99.15152,Entire home/apt,2523,1,39,2022-12-17,1.99,21,32,21,
49989429,2.0 Nice room in new building near the WTC México,252402775,Claudia,,Benito Juárez,19.394608,-99.177643,Private room,700,2,1,2021-09-30,0.07,2,353,0,
49799261,"ESTUDIO, COL ROMA NORTE ☆ CASA ROMITA 101",178040429,Casa,,Cuauhtémoc,19.42315,-99.16624,Private room,1100,1,45,2022-09-16,2.28,13,354,12,
49871435,Roofgarden privado en polanco,52343635,Erick,,Miguel Hidalgo,19.44344,-99.18423,Entire home/apt,5057,1,37,2022-11-06,1.91,2,88,8,
49991136,Stylish condo with private patio in Colonia Roma,37101658,Heberto,,Cuauhtémoc,19.41759,-99.16106,Entire home/apt,1993,3,69,2022-12-11,3.66,2,358,51,
49799265,Céntrico depto. para turistear o trabajar.,106040789,Edna Edith,,Miguel Hidalgo,19.43539,-99.17282,Entire home/apt,971,1,53,2022-12-19,5.58,1,325,53,
49998025,Céntrico y moderno departamento cerca del WTC,29942496,Felipe,,Benito Juárez,19.38853,-99.16933,Entire home/apt,1374,2,38,2022-08-06,2.01,7,365,19,
49998039,Centrico Loft a Pasos de La Condesa y la Roma,29942496,Felipe,,Benito Juárez,19.38853,-99.16933,Entire home/apt,1446,2,43,2022-11-03,2.31,7,90,26,
49801554,Departamento a un costado del Aeropuerto T2,402663752,Elizabeth,,Iztacalco,19.41853,-99.05801,Entire home/apt,549,2,39,2022-12-04,2.11,1,346,28,
49876620,"Recamara amueblada, ideal para estudiantes.",335370038,Miriam,,Coyoacán,19.30711,-99.11456,Private room,199,90,1,2022-12-02,1,1,180,1,
49876809,Habitación privada Bellas Artes y Museos en CDMX,388088141,Alejandro,,Cuauhtémoc,19.4188,-99.1443,Private room,749,1,193,2022-12-11,9.86,3,362,84,
49998052,Céntrico y moderno PH a pasos de la Condesa,29942496,Felipe,,Benito Juárez,19.38853,-99.16933,Entire home/apt,2147,2,7,2022-01-28,0.37,7,333,1,
49876842,Hermoso departamento con gran diseño y comodidad,116721043,Roberto,,Benito Juárez,19.38569,-99.15242,Entire home/apt,950,2,53,2022-12-12,2.74,1,61,29,
49810970,*** Cómodo Departamento H CONDESA/CDMX ***,83410163,Elisa,,Cuauhtémoc,19.410753,-99.182304,Entire home/apt,2029,2,22,2022-12-18,1.58,1,350,18,
50000282,SUMBLIME DEPA EN EL CORAZÓN DE LA ROMA-CONDESA,104400812,Ma Fernanda,,Cuauhtémoc,19.41533,-99.16682,Entire home/apt,1164,1,54,2022-12-29,2.80,13,241,42,
50002228,"Comfort, tradition, connectivity at South.",403255038,Carolina,,Tlalpan,19.27392,-99.17192,Private room,390,2,7,2022-12-11,0.42,1,359,5,
49815602,FANTÁSTICO DEPA AVENIDA JUÁREZ CENTRO ESPECTACULAR,388734216,Reynalda,,Cuauhtémoc,19.43413,-99.14365,Entire home/apt,1200,1,22,2022-12-11,1.29,3,349,11,
49878556,Depa 1 o 2 recamaras Coyoacán,251615167,Rene,,Coyoacán,19.3483,-99.16817,Entire home/apt,791,3,21,2022-12-03,1.07,3,360,16,
50002727,"""Depa Naranjo"", cálido, iluminado y confortable.",160361344,Zyanya,,Cuauhtémoc,19.45364,-99.158073,Entire home/apt,750,2,12,2022-11-05,0.62,1,365,9,
49879390,CÓMODO Y AMPLIO  DEPARTMENTO COMPLETO  EN POLANCO,191216745,Armando,,Miguel Hidalgo,19.43739,-99.2123,Entire home/apt,2000,3,5,2021-09-17,0.27,1,150,0,
49881116,Hermoso Departamento con Gran Iluminación Natural,180310120,Carlos,,Benito Juárez,19.383331298828125,-99.19090270996094,Entire home/apt,822,2,16,2022-12-20,1.81,1,345,16,
49882466,Roma Norte studio w/private terrace Great for DNs!,23294188,Lis,,Cuauhtémoc,19.42243,-99.15515,Entire home/apt,554,5,44,2022-12-12,2.31,4,88,28,
50118251,Award Wining LOFT in the heart of Condesa,23066655,Leonor,,Cuauhtémoc,19.41469,-99.17394,Entire home/apt,1636,4,38,2022-12-09,2.10,1,269,30,
50120534,Habitación 20 de Noviembre 2,117703068,Adolfo,,Benito Juárez,19.37249,-99.173,Private room,340,2,3,2021-12-26,0.17,10,363,0,
50130650,¡Hermoso departamento a unos pasos de Masaryk!,213026234,Irma,,Miguel Hidalgo,19.43016,-99.1933,Private room,1839,1,19,2022-09-24,0.99,12,365,6,
50131995,CENTRAL ROMA APARTMENT,404525377,Jorge Adrián,,Cuauhtémoc,19.41815,-99.15516,Entire home/apt,1643,2,35,2022-12-05,1.83,2,361,25,
50132417,Private Room in the beuty Condesa close to Reforma,404529654,Mauricio,,Cuauhtémoc,19.41943,-99.16954,Private room,2433,1,577,2022-12-22,30.00,4,362,190,
50005173,Steps from Masaryk +Luxury apt+King bed - 3BR 3BT,284001170,MaiaHome,,Miguel Hidalgo,19.431259155273438,-99.20455169677734,Entire home/apt,4003,1,64,2022-12-14,3.37,2,350,40,
49882515,Bonito primer piso Del Valle,92498535,Alina,,Benito Juárez,19.37046,-99.17538,Entire home/apt,980,1,64,2022-12-11,3.34,8,343,44,
50005516,Hermosa y céntrica suite,57050510,Mayemi,,Benito Juárez,19.3808,-99.18317,Entire home/apt,800,2,4,2022-12-11,2.86,3,364,4,
49885027,"Hermosa y amplia habitación,  excelente ubicación.",33069666,Manzana,,Cuauhtémoc,19.40188,-99.16943,Private room,400,5,2,2022-11-23,0.12,1,153,1,
49888033,"Departamento céntrico,  cerca del Hospital la Raza",143399799,Roberto,,Cuauhtémoc,19.46109,-99.14227,Entire home/apt,709,3,12,2022-12-20,0.69,2,221,7,
50133159,NEW APARTMENT IN ROMA NORTE WITH THE BEST LOCATION,95615976,Ricardo,,Cuauhtémoc,19.42368,-99.15992,Entire home/apt,1245,1,63,2022-12-26,3.34,2,234,42,
50135817,"Fantastic loft, view on the city, Garden roof.",133155618,Stephanie,,Cuauhtémoc,19.45445,-99.15392,Entire home/apt,1036,2,26,2022-12-19,1.58,1,227,17,
50007629,Habitacion con dos camas,398799955,Gabriela,,Cuauhtémoc,19.42824,-99.14685,Private room,971,1,103,2022-12-25,6.81,3,364,81,
50137091,Habitación en departamento amplio y cómodo,161834633,Rey David,,Miguel Hidalgo,19.44979,-99.1766,Private room,500,7,0,,,2,87,0,
49897035,VH | Spacious apt Condesa | balcony&wifi | 82,22758914,Raquel,,Cuauhtémoc,19.40872,-99.17308,Entire home/apt,4142,1,59,2022-12-23,3.21,92,317,39,
50007678,citación #5 Las Almendras,265257813,Valeria Constanza,,Álvaro Obregón,19.37169,-99.21601,Private room,401,3,3,2022-10-30,0.17,4,365,1,
50008374,7 BUSINESS SUITES KEPLER - Grand Suite 2 recámaras,403319546,Jorge Eduardo,,Miguel Hidalgo,19.434616,-99.180885,Entire home/apt,2578,2,5,2022-11-16,0.26,8,320,2,
49900247,Céntrico y Equipado Depto a pasos de P. de Reforma,29942496,Felipe,,Cuauhtémoc,19.425278,-99.175232,Entire home/apt,4360,1,58,2022-12-21,2.96,7,359,36,
50138369,DEPA IDEAL EN ANZURES/POLANCO.,404599435,Alberto,,Miguel Hidalgo,19.42756,-99.17719,Entire home/apt,875,3,17,2022-10-30,0.96,1,150,10,
50008456,Habitación cama matrimonial,398799955,Gabriela,,Cuauhtémoc,19.42846,-99.14471,Private room,714,1,361,2022-12-28,22.15,3,364,295,
50138379,Grand 1BR Getaway,403848214,Kukun,,Cuauhtémoc,19.42782974243164,-99.16459655761719,Entire home/apt,2443,1,55,2022-12-26,3.03,70,359,31,
49900607,"Spacious, full apartment in the heart of condesa!",22092269,Begoña,,Cuauhtémoc,19.40691,-99.17228,Entire home/apt,4114,2,2,2022-11-22,0.98,1,341,2,
50008923,Habitación cama King,398799955,Gabriela,,Cuauhtémoc,19.42917,-99.14473,Private room,800,1,163,2022-12-12,10.61,3,364,119,
50138636,Luminoso departamento en Condesa,128176287,Green,,Cuauhtémoc,19.41547,-99.17575,Entire home/apt,1866,3,47,2022-12-17,2.65,1,31,35,
50008938,Hermoso Loft a unas cuadras de reforma,145076466,Edu,,Cuauhtémoc,19.43581,-99.16302,Entire home/apt,677,3,5,2022-11-03,0.26,2,48,3,
50009066,Casa Poo20,345140031,Edson,,Cuauhtémoc,19.43201,-99.16905,Entire home/apt,622,3,9,2022-06-27,0.74,1,332,9,
